rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
78,https://boardgamegeek.com/boardgame/128882/resistance-avalon,128882,The Resistance: Avalon,5,10,30,30,30,2012,7.68066,7.51258,18531,https://cf.geekdo-images.com/images/pic1398895.jpg,13,"Memory, Partnerships, Simultaneous Action Selection, Variable Player Powers, Voting",26138,"Bluffing, Card Game, Deduction, Fantasy, Medieval, Negotiation, Party Game, Spies/Secret Agents",Don Eskridge,1.7832
79,https://boardgamegeek.com/boardgame/103343/game-thrones-board-game-second-edition,103343,A Game of Thrones: The Board Game (Second Edition),3,6,240,120,240,2011,7.70907,7.51204,20279,https://cf.geekdo-images.com/images/pic1077906.jpg,14,"Area Control / Area Influence, Area Movement, Auction/Bidding, Hand Management, Player Elimination, Simultaneous Action Selection, Variable Player Powers",26338,"Bluffing, Fantasy, Negotiation, Novel-based, Political, Wargame",Christian T. Petersen,3.6627
80,https://boardgamegeek.com/boardgame/175155/forbidden-stars,175155,Forbidden Stars,2,4,180,120,180,2015,8.02822,7.50721,4794,https://cf.geekdo-images.com/images/pic2471359.jpg,14,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",8765,"Bluffing, Fighting, Miniatures, Science Fiction, Wargame","Samuel Bailey, James Kniffen, Corey Konieczka",3.7622
81,https://boardgamegeek.com/boardgame/155068/arcadia-quest,155068,Arcadia Quest,2,4,60,60,60,2014,7.92246,7.50315,6190,https://cf.geekdo-images.com/images/pic2305263.jpg,13,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",10304,"Adventure, Fantasy, Fighting, Miniatures","Thiago Aranha, Guilherme Goulart, Eric M. Lang, Fred Perret",2.5357
82,https://boardgamegeek.com/boardgame/146652/legendary-encounters-alien-deck-building-game,146652,Legendary Encounters: An Alien Deck Building Game,1,5,45,45,45,2014,7.8331,7.5009,7605,https://cf.geekdo-images.com/images/pic2225180.jpg,17,"Card Drafting, Co-operative Play, Deck / Pool Building, Partnerships, Player Elimination, Variable Player Powers",11214,"Card Game, Fighting, Horror, Movies / TV / Radio theme, Science Fiction","Ben Cichoski, Daniel Mandel",2.7232
83,https://boardgamegeek.com/boardgame/147020/star-realms,147020,Star Realms,2,2,20,20,20,2014,7.63582,7.49436,22548,https://cf.geekdo-images.com/images/pic1903816.jpg,12,"Card Drafting, Deck / Pool Building, Hand Management, Take That",34128,"Card Game, Fighting, Science Fiction","Robert Dougherty, Darwin Kastle",1.975
84,https://boardgamegeek.com/boardgame/70149/ora-et-labora,70149,Ora et Labora,1,4,180,60,180,2011,7.76079,7.49184,8054,https://cf.geekdo-images.com/images/pic1165426.jpg,13,"Modular Board, Pattern Building, Set Collection, Tile Placement, Worker Placement",10087,"City Building, Economic, Industry / Manufacturing, Medieval, Religious, Territory Building",Uwe Rosenberg,3.8899
85,https://boardgamegeek.com/boardgame/123260/suburbia,123260,Suburbia,1,4,90,90,90,2012,7.61132,7.47496,16565,https://cf.geekdo-images.com/images/pic1418335.jpg,8,"Card Drafting, Set Collection, Tile Placement",20034,"City Building, Economic",Ted Alspach,2.78
86,https://boardgamegeek.com/boardgame/126042/nations,126042,Nations,1,5,200,40,200,2013,7.72008,7.47395,9023,https://cf.geekdo-images.com/images/pic1591406.png,14,"Card Drafting, Variable Player Powers",9949,"Card Game, Civilization, Economic","Rustan Håkansson, Nina Håkansson, Einar Rosén, Robert Rosén",3.5429
87,https://boardgamegeek.com/boardgame/14996/ticket-ride-europe,14996,Ticket to Ride: Europe,2,5,60,30,60,2005,7.58316,7.472,40020,https://cf.geekdo-images.com/images/pic66668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",52159,"Trains, Travel",Alan R. Moon,1.9606
88,https://boardgamegeek.com/boardgame/43111/chaos-old-world,43111,Chaos in the Old World,3,4,120,60,120,2009,7.68415,7.47011,12070,https://cf.geekdo-images.com/images/pic1318481.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers",12973,"Fantasy, Fighting, Horror, Mythology, Wargame",Eric M. Lang,3.1753
89,https://boardgamegeek.com/boardgame/14105/commands-colors-ancients,14105,Commands & Colors: Ancients,2,2,60,60,60,2006,7.78698,7.46889,7077,https://cf.geekdo-images.com/images/pic132447.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",9036,"Ancient, Wargame",Richard Borg,2.6954
90,https://boardgamegeek.com/boardgame/148949/istanbul,148949,Istanbul,2,5,60,40,60,2014,7.62994,7.46839,15238,https://cf.geekdo-images.com/images/pic1885326.jpg,10,"Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver",19724,Economic,Rüdiger Dorn,2.5902
91,https://boardgamegeek.com/boardgame/17133/railways-world,17133,Railways of the World,2,6,120,120,120,2005,7.69311,7.46523,9750,https://cf.geekdo-images.com/images/pic445850.jpg,10,"Action Point Allowance System, Auction/Bidding, Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",10131,"Trains, Transportation, Video Game Theme","Glenn Drover, Martin Wallace",3.0268
92,https://boardgamegeek.com/boardgame/91/paths-glory,91,Paths of Glory,2,2,480,480,480,1999,8.01924,7.45487,3767,https://cf.geekdo-images.com/images/pic834645.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",6828,"Wargame, World War I",Ted Raicer,3.8253
93,https://boardgamegeek.com/boardgame/185343/anachrony,185343,Anachrony,1,4,120,30,120,2017,8.18369,7.44982,3229,https://cf.geekdo-images.com/images/pic3499707.jpg,15,"Action Point Allowance System, Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement",5271,"Economic, Science Fiction","Richard Amann, Viktor Peter, Dávid Turczi",3.8621
94,https://boardgamegeek.com/boardgame/171131/captain-sonar,171131,Captain Sonar,2,8,60,45,60,2016,7.75474,7.44242,7583,https://cf.geekdo-images.com/images/pic3013621.png,14,"Grid Movement, Line Drawing, Partnerships, Role Playing, Secret Unit Deployment, Simultaneous Action Selection",10572,"Deduction, Fighting, Nautical, Real-time","Roberto Fraga, Yohan Lemonnier",2.0714
95,https://boardgamegeek.com/boardgame/198928/pandemic-iberia,198928,Pandemic Iberia,2,5,45,45,45,2016,8.08068,7.43759,3465,https://cf.geekdo-images.com/images/pic3000850.png,8,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",7612,Medical,"Jesús Torres Castro, Matt Leacock",2.6923
96,https://boardgamegeek.com/boardgame/39463/cosmic-encounter,39463,Cosmic Encounter,3,5,120,60,120,2008,7.58766,7.43726,21100,https://cf.geekdo-images.com/images/pic1521633.jpg,12,"Hand Management, Partnerships, Take That, Variable Player Powers",25570,"Bluffing, Negotiation, Science Fiction, Space Exploration","Bill Eberle, Jack Kittredge, Bill Norton, Peter Olotka, Kevin Wilson",2.5539
97,https://boardgamegeek.com/boardgame/21050/combat-commander-europe,21050,Combat Commander: Europe,2,2,180,60,180,2006,7.89699,7.42929,4564,https://cf.geekdo-images.com/images/pic992459.jpg,12,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",6612,"Wargame, World War II",Chad Jensen,3.2067
98,https://boardgamegeek.com/boardgame/9216/goa,9216,Goa,2,4,90,90,90,2004,7.62571,7.41663,10001,https://cf.geekdo-images.com/images/pic1215969.jpg,12,"Auction/Bidding, Hand Management, Press Your Luck",9913,"Economic, Farming, Nautical, Renaissance",Rüdiger Dorn,3.383
99,https://boardgamegeek.com/boardgame/77423/lord-rings-card-game,77423,The Lord of the Rings: The Card Game,1,2,60,60,60,2011,7.62885,7.41347,16197,https://cf.geekdo-images.com/images/pic906495.jpg,13,"Co-operative Play, Hand Management, Variable Player Powers",24907,"Adventure, Card Game, Collectible Components, Fantasy, Novel-based",Nate French,3.1353
100,https://boardgamegeek.com/boardgame/54043/jaipur,54043,Jaipur,2,2,30,30,30,2009,7.53554,7.41329,22311,https://cf.geekdo-images.com/images/pic725500.jpg,12,"Card Drafting, Hand Management, Set Collection",30786,"Animals, Card Game",Sébastien Pauchon,1.527
101,https://boardgamegeek.com/boardgame/146886/la-granja,146886,La Granja,1,4,120,90,120,2014,7.76387,7.41164,5687,https://cf.geekdo-images.com/images/pic2031777.jpg,12,"Area Control / Area Influence, Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Player Powers, Worker Placement",7821,"Economic, Farming","Michael Keller (II), Andreas ""ode."" Odendahl",3.5924
102,https://boardgamegeek.com/boardgame/43015/hansa-teutonica,43015,Hansa Teutonica,2,5,90,45,90,2009,7.63246,7.41061,9126,https://cf.geekdo-images.com/images/pic839090.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Point to Point Movement, Route/Network Building",9002,Renaissance,Andreas Steding,3.1317
103,https://boardgamegeek.com/boardgame/27833/steam,27833,Steam,3,5,90,90,90,2009,7.6504,7.41033,8396,https://cf.geekdo-images.com/images/pic392515.jpg,10,"Auction/Bidding, Pick-up and Deliver, Route/Network Building, Tile Placement",9166,"Economic, Trains, Transportation",Martin Wallace,3.4495
104,https://boardgamegeek.com/boardgame/176189/zombicide-black-plague,176189,Zombicide: Black Plague,1,6,180,60,180,2015,7.86789,7.40954,6824,https://cf.geekdo-images.com/images/pic2482309.jpg,10,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",12646,"Adventure, Fantasy, Fighting, Horror, Medieval, Miniatures, Zombies","Raphaël Guiton, Jean-Baptiste Lullien, Nicolas Raoult",2.5722
105,https://boardgamegeek.com/boardgame/4098/age-steam,4098,Age of Steam,1,6,120,120,120,2002,7.69807,7.40703,6980,https://cf.geekdo-images.com/images/pic429576.jpg,13,"Auction/Bidding, Dice Rolling, Player Elimination, Route/Network Building, Tile Placement",6517,"Economic, Trains, Transportation",Martin Wallace,3.9288
106,https://boardgamegeek.com/boardgame/230802/azul,230802,Azul,2,4,45,30,45,2017,7.95976,7.40665,4254,https://cf.geekdo-images.com/images/pic3718275.jpg,8,"Pattern Building, Set Collection, Tile Placement",6075,Abstract Strategy,Michael Kiesling,1.8952
107,https://boardgamegeek.com/boardgame/104006/village,104006,Village,2,4,90,60,90,2011,7.55613,7.40425,15186,https://cf.geekdo-images.com/images/pic2760568.jpg,12,"Set Collection, Worker Placement",18873,"Farming, Medieval","Inka Brand, Markus Brand",3.0783
108,https://boardgamegeek.com/boardgame/148228/splendor,148228,Splendor,2,4,30,30,30,2014,7.51093,7.40278,35943,https://cf.geekdo-images.com/images/pic1904079.jpg,10,"Card Drafting, Set Collection",48579,"Card Game, Economic, Renaissance",Marc André,1.8348
109,https://boardgamegeek.com/boardgame/555/princes-florence,555,The Princes of Florence,2,5,100,75,100,2000,7.57452,7.4015,13510,https://cf.geekdo-images.com/images/pic1306997.jpg,12,"Auction/Bidding, Tile Placement",14309,"City Building, Renaissance","Wolfgang Kramer, Richard Ulrich, Jens Christopher Ulrich",3.2541
110,https://boardgamegeek.com/boardgame/31627/ticket-ride-nordic-countries,31627,Ticket to Ride: Nordic Countries,2,3,60,30,60,2007,7.65742,7.39899,8722,https://cf.geekdo-images.com/images/pic369616.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",12418,"Trains, Transportation, Travel",Alan R. Moon,1.994
111,https://boardgamegeek.com/boardgame/128621/viticulture,128621,Viticulture,2,6,90,90,90,2013,7.71104,7.39768,7001,https://cf.geekdo-images.com/images/pic2619743.jpg,13,"Hand Management, Worker Placement",6927,"Economic, Farming","Jamey Stegmaier, Alan Stone",2.9332
112,https://boardgamegeek.com/boardgame/215/tichu,215,Tichu,4,4,60,60,60,1991,7.60161,7.39346,11117,https://cf.geekdo-images.com/images/pic169494.jpg,10,"Betting/Wagering, Hand Management, Partnerships, Trick-taking",16385,Card Game,Urs Hostettler,2.3438
113,https://boardgamegeek.com/boardgame/188/go,188,Go,2,2,180,30,180,-2200,7.66016,7.39267,12188,https://cf.geekdo-images.com/images/pic1728832.jpg,8,Area Enclosure,16369,Abstract Strategy,(Uncredited),3.9759
114,https://boardgamegeek.com/boardgame/196340/yokohama,196340,Yokohama,2,4,90,90,90,2016,7.99102,7.39125,3433,https://cf.geekdo-images.com/images/pic2948038.png,12,"Grid Movement, Modular Board, Route/Network Building, Set Collection, Worker Placement",5810,Economic,Hisashi Hayashi,3.3511
115,https://boardgamegeek.com/boardgame/10630/memoir-44,10630,Memoir '44,2,8,60,30,60,2004,7.53824,7.39056,20605,https://cf.geekdo-images.com/images/pic43663.jpg,8,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation",26032,"Miniatures, Wargame, World War II",Richard Borg,2.277
116,https://boardgamegeek.com/boardgame/182874/grand-austria-hotel,182874,Grand Austria Hotel,2,4,120,60,120,2015,7.77846,7.38621,5493,https://cf.geekdo-images.com/images/pic2728138.jpg,12,"Dice Rolling, Hand Management, Set Collection",7071,Economic,"Virginio Gigli, Simone Luciani",3.2247
117,https://boardgamegeek.com/boardgame/129437/legendary-marvel-deck-building-game,129437,Legendary: A Marvel Deck Building Game,1,5,45,45,45,2012,7.62628,7.38297,14417,https://cf.geekdo-images.com/images/pic1430769.jpg,14,"Co-operative Play, Deck / Pool Building",21955,"Card Game, Comic Book / Strip",Devin Low,2.4703
118,https://boardgamegeek.com/boardgame/233078/twilight-imperium-fourth-edition,233078,Twilight Imperium: Fourth Edition,3,6,480,240,480,2017,9.06876,7.3819,1579,https://cf.geekdo-images.com/images/pic3727516.jpg,14,"Area Control / Area Influence, Area Movement, Area-Impulse, Dice Rolling, Hex-and-Counter, Modular Board, Set Collection, Trading, Variable Phase Order, Variable Player Powers, Voting",3227,"Civilization, Economic, Negotiation, Political, Science Fiction, Space Exploration, Wargame","Dane Beltrami, Corey Konieczka, Christian T. Petersen",4.1489
119,https://boardgamegeek.com/boardgame/9209/ticket-ride,9209,Ticket to Ride,2,5,60,30,60,2004,7.47009,7.37214,52995,https://cf.geekdo-images.com/images/pic38668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",67578,"Trains, Travel",Alan R. Moon,1.8722
120,https://boardgamegeek.com/boardgame/172287/champions-midgard,172287,Champions of Midgard,2,4,90,60,90,2015,7.7794,7.36635,5448,https://cf.geekdo-images.com/images/pic2869714.jpg,10,"Dice Rolling, Set Collection, Worker Placement",8639,"Adventure, Dice, Fantasy, Fighting, Medieval, Mythology",Ole Steiness,2.527
121,https://boardgamegeek.com/boardgame/154203/imperial-settlers,154203,Imperial Settlers,1,4,90,45,90,2014,7.53711,7.36451,14466,https://cf.geekdo-images.com/images/pic2871265.jpg,10,"Card Drafting, Hand Management, Take That, Variable Player Powers",19677,"Ancient, Card Game, City Building, Civilization",Ignacy Trzewiczek,2.7702
122,https://boardgamegeek.com/boardgame/20551/shogun,20551,Shogun,3,5,150,150,150,2006,7.5693,7.35941,11078,https://cf.geekdo-images.com/images/pic145843.jpg,12,"Action / Movement Programming, Area Control / Area Influence, Area Movement, Auction/Bidding, Simultaneous Action Selection, Variable Phase Order",11127,"Economic, Medieval, Territory Building",Dirk Henn,3.3739
123,https://boardgamegeek.com/boardgame/31481/galaxy-trucker,31481,Galaxy Trucker,2,4,60,60,60,2007,7.46206,7.35603,22583,https://cf.geekdo-images.com/images/pic3926631.jpg,10,"Dice Rolling, Partnerships, Tile Placement",23138,"Humor, Real-time, Science Fiction, Space Exploration, Transportation",Vlaada Chvátil,2.3208
124,https://boardgamegeek.com/boardgame/146439/battlelore-second-edition,146439,BattleLore (Second Edition),2,2,90,45,90,2013,7.89836,7.3523,4115,https://cf.geekdo-images.com/images/pic1854807.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",7099,"Dice, Fantasy, Miniatures, Wargame","Richard Borg, Robert A. Kouba",2.7818
125,https://boardgamegeek.com/boardgame/101721/mage-wars-arena,101721,Mage Wars Arena,2,2,90,90,90,2012,7.76094,7.35196,6365,https://cf.geekdo-images.com/images/pic2386027.jpg,13,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",11043,"Card Game, Fantasy, Fighting","Bryan Pope, Benjamin Pope",3.6276
126,https://boardgamegeek.com/boardgame/234/hannibal-rome-vs-carthage,234,Hannibal: Rome vs. Carthage,2,2,200,40,200,1996,7.82507,7.35183,4412,https://cf.geekdo-images.com/images/pic706069.jpg,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",6817,"Ancient, Political, Wargame",Mark Simonitch,3.4112
127,https://boardgamegeek.com/boardgame/155821/inis,155821,Inis,2,4,90,60,90,2016,7.82065,7.34933,5082,https://cf.geekdo-images.com/images/pic3112623.jpg,14,"Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Modular Board, Tile Placement, Variable Phase Order",7555,"Ancient, Card Game, Miniatures, Mythology",Christian Martinez,2.9394
128,https://boardgamegeek.com/boardgame/54998/cyclades,54998,Cyclades,2,5,90,60,90,2009,7.54177,7.34803,13394,https://cf.geekdo-images.com/images/pic584779.jpg,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection, Variable Phase Order",14396,"Ancient, City Building, Civilization, Fighting, Miniatures, Mythology, Nautical","Bruno Cathala, Ludovic Maublanc",2.828
