rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
78,https://boardgamegeek.com/boardgame/123260/suburbia,123260,Suburbia,1,4,90,90,90,2012,7.6409,7.50156,15023,https://cf.geekdo-images.com/images/pic1418335.jpg,8,"Card Drafting, Set Collection, Tile Placement",18171,"City Building, Economic",Ted Alspach,2.7756
79,https://boardgamegeek.com/boardgame/147020/star-realms,147020,Star Realms,2,2,20,20,20,2014,7.64296,7.50035,19049,https://cf.geekdo-images.com/images/pic1903816.jpg,12,"Card Drafting, Deck / Pool Building, Player Elimination, Take That",28969,"Card Game, Fighting, Science Fiction","Robert Dougherty, Darwin Kastle",1.9698
80,https://boardgamegeek.com/boardgame/14105/commands-colors-ancients,14105,Commands & Colors: Ancients,2,2,60,60,60,2006,7.7972,7.49628,6843,https://cf.geekdo-images.com/images/pic132447.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",8784,"Ancient, Wargame",Richard Borg,2.6914
81,https://boardgamegeek.com/boardgame/17133/railways-world,17133,Railways of the World,2,6,120,120,120,2005,7.70506,7.49022,9465,https://cf.geekdo-images.com/images/pic445850.jpg,10,"Action Point Allowance System, Auction/Bidding, Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",9862,"Trains, Transportation, Video Game Theme","Glenn Drover, Martin Wallace",3.0285
82,https://boardgamegeek.com/boardgame/175155/forbidden-stars,175155,Forbidden Stars,2,4,180,120,180,2015,8.05649,7.48992,3883,https://cf.geekdo-images.com/images/pic2471359.jpg,14,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",7356,"Bluffing, Dice, Fighting, Miniatures, Science Fiction, Wargame","Samuel Bailey, James Kniffen, Corey Konieczka",3.7356
83,https://boardgamegeek.com/boardgame/91/paths-glory,91,Paths of Glory,2,2,480,480,480,1999,8.02303,7.48676,3619,https://cf.geekdo-images.com/images/pic834645.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",6617,"Wargame, World War I",Ted Raicer,3.8057
84,https://boardgamegeek.com/boardgame/14996/ticket-ride-europe,14996,Ticket to Ride: Europe,2,5,60,30,60,2005,7.59141,7.48291,36109,https://cf.geekdo-images.com/images/pic66668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",45980,"Trains, Travel",Alan R. Moon,1.9647
85,https://boardgamegeek.com/boardgame/43111/chaos-old-world,43111,Chaos in the Old World,3,4,120,60,120,2009,7.68508,7.48017,11320,https://cf.geekdo-images.com/images/pic1318481.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers",12245,"Fantasy, Fighting, Horror, Mythology, Wargame",Eric M. Lang,3.1706
86,https://boardgamegeek.com/boardgame/21050/combat-commander-europe,21050,Combat Commander: Europe,2,2,180,60,180,2006,7.91908,7.47245,4379,https://cf.geekdo-images.com/images/pic992459.jpg,12,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",6322,"Wargame, World War II",Chad Jensen,3.201
87,https://boardgamegeek.com/boardgame/201808/clank-deck-building-adventure,201808,Clank!: A Deck-Building Adventure,1,4,60,30,60,2016,8.04394,7.46587,3892,https://cf.geekdo-images.com/images/pic3056966.jpg,12,"Deck / Pool Building, Player Elimination, Point to Point Movement, Press Your Luck",5823,"Adventure, Fantasy",Paul Dennen,2.2817
88,https://boardgamegeek.com/boardgame/39463/cosmic-encounter,39463,Cosmic Encounter,3,5,120,60,120,2008,7.60942,7.46371,19182,https://cf.geekdo-images.com/images/pic1521633.jpg,12,"Hand Management, Partnerships, Take That, Variable Player Powers",23196,"Bluffing, Negotiation, Science Fiction, Space Exploration","Bill Eberle, Jack Kittredge, Bill Norton, Peter Olotka, Kevin Wilson",2.5526
89,https://boardgamegeek.com/boardgame/148949/istanbul,148949,Istanbul,2,5,60,40,60,2014,7.63214,7.46275,12624,https://cf.geekdo-images.com/images/pic1885326.jpg,10,"Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver",16187,Economic,Rüdiger Dorn,2.6019
90,https://boardgamegeek.com/boardgame/27833/steam,27833,Steam,3,5,90,90,90,2009,7.68041,7.45043,8048,https://cf.geekdo-images.com/images/pic392515.jpg,10,"Auction/Bidding, Pick-up and Deliver, Route/Network Building, Tile Placement",8782,"Economic, Trains, Transportation",Martin Wallace,3.4498
91,https://boardgamegeek.com/boardgame/9216/goa,9216,Goa,2,4,90,90,90,2004,7.64275,7.4457,9666,https://cf.geekdo-images.com/images/pic1215969.jpg,12,"Auction/Bidding, Hand Management, Press Your Luck",9491,"Economic, Farming, Nautical, Renaissance",Rüdiger Dorn,3.3848
92,https://boardgamegeek.com/boardgame/128621/viticulture,128621,Viticulture,2,6,90,90,90,2013,7.77049,7.44521,6166,https://cf.geekdo-images.com/images/pic2619743.jpg,13,"Hand Management, Worker Placement",6396,"Economic, Farming","Jamey Stegmaier, Alan Stone",2.9307
93,https://boardgamegeek.com/boardgame/77423/lord-rings-card-game,77423,The Lord of the Rings: The Card Game,1,2,60,60,60,2011,7.64153,7.43474,15007,https://cf.geekdo-images.com/images/pic906495.jpg,13,"Co-operative Play, Hand Management, Variable Player Powers",23148,"Card Game, Collectible Components, Fantasy, Novel-based",Nate French,3.1227
94,https://boardgamegeek.com/boardgame/4098/age-steam,4098,Age of Steam,1,6,120,120,120,2002,7.70326,7.43042,6756,https://cf.geekdo-images.com/images/pic429576.jpg,13,"Auction/Bidding, Dice Rolling, Player Elimination, Route/Network Building, Tile Placement",6296,"Economic, Trains, Transportation",Martin Wallace,3.9287
95,https://boardgamegeek.com/boardgame/146886/la-granja,146886,La Granja,1,4,120,90,120,2014,7.80337,7.43025,4902,https://cf.geekdo-images.com/images/pic2031777.jpg,12,"Area Control / Area Influence, Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Player Powers, Worker Placement",6863,"Economic, Farming","Michael Keller (II), Andreas ""ode."" Odendahl",3.5789
96,https://boardgamegeek.com/boardgame/148228/splendor,148228,Splendor,2,4,30,30,30,2014,7.53593,7.42992,30262,https://cf.geekdo-images.com/images/pic1904079.jpg,10,"Card Drafting, Set Collection",40252,"Card Game, Economic, Renaissance",Marc André,1.8419
97,https://boardgamegeek.com/boardgame/555/princes-florence,555,The Princes of Florence,2,5,100,75,100,2000,7.59193,7.4296,13159,https://cf.geekdo-images.com/images/pic1306997.jpg,12,"Auction/Bidding, Tile Placement",13923,"City Building, Renaissance","Wolfgang Kramer, Richard Ulrich, Jens Christopher Ulrich",3.2521
98,https://boardgamegeek.com/boardgame/43015/hansa-teutonica,43015,Hansa Teutonica,2,5,90,45,90,2009,7.64054,7.42551,8492,https://cf.geekdo-images.com/images/pic839090.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Point to Point Movement, Route/Network Building",8395,Renaissance,Andreas Steding,3.1299
99,https://boardgamegeek.com/boardgame/176189/zombicide-black-plague,176189,Zombicide: Black Plague,1,6,180,60,180,2015,7.95424,7.4226,4890,https://cf.geekdo-images.com/images/pic2482309.jpg,10,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",9744,"Adventure, Fantasy, Fighting, Horror, Medieval, Miniatures, Zombies","Raphaël Guiton, Jean-Baptiste Lullien, Nicolas Raoult",2.5948
100,https://boardgamegeek.com/boardgame/54043/jaipur,54043,Jaipur,2,2,30,30,30,2009,7.54647,7.42199,18833,https://cf.geekdo-images.com/images/pic725500.jpg,12,"Card Drafting, Hand Management, Set Collection",25875,"Animals, Card Game",Sébastien Pauchon,1.5369
101,https://boardgamegeek.com/boardgame/104006/village,104006,Village,2,4,90,60,90,2011,7.56773,7.41842,13918,https://cf.geekdo-images.com/images/pic2760568.jpg,12,"Set Collection, Worker Placement",17136,"Farming, Medieval","Inka Brand, Markus Brand",3.0716
102,https://boardgamegeek.com/boardgame/31627/ticket-ride-nordic-countries,31627,Ticket to Ride: Nordic Countries,2,3,60,30,60,2007,7.66681,7.41349,8096,https://cf.geekdo-images.com/images/pic369616.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",11348,"Trains, Transportation, Travel",Alan R. Moon,1.9939
103,https://boardgamegeek.com/boardgame/101721/mage-wars-arena,101721,Mage Wars Arena,2,2,90,90,90,2012,7.81127,7.41188,6060,https://cf.geekdo-images.com/images/pic2386027.jpg,13,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",10474,"Card Game, Fantasy, Fighting","Bryan Pope, Benjamin Pope",3.6295
104,https://boardgamegeek.com/boardgame/188/go,188,Go,2,2,180,30,180,-2200,7.6724,7.41118,11595,https://cf.geekdo-images.com/images/pic1728832.jpg,8,Area Enclosure,15482,Abstract Strategy,(Uncredited),3.973
105,https://boardgamegeek.com/boardgame/215/tichu,215,Tichu,4,4,60,60,60,1991,7.6062,7.41046,10642,https://cf.geekdo-images.com/images/pic169494.jpg,10,"Betting/Wagering, Hand Management, Partnerships, Trick-taking",15547,Card Game,Urs Hostettler,2.3502
106,https://boardgamegeek.com/boardgame/154203/imperial-settlers,154203,Imperial Settlers,1,4,90,45,90,2014,7.58428,7.40329,12541,https://cf.geekdo-images.com/images/pic2871265.jpg,10,"Card Drafting, Hand Management, Take That, Variable Player Powers",17268,"Ancient, Card Game, City Building, Civilization",Ignacy Trzewiczek,2.7562
107,https://boardgamegeek.com/boardgame/10630/memoir-44,10630,Memoir '44,2,6,60,30,60,2004,7.53092,7.39187,19505,https://cf.geekdo-images.com/images/pic43663.jpg,8,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation",24386,"Miniatures, Wargame, World War II",Richard Borg,2.2774
108,https://boardgamegeek.com/boardgame/129437/legendary-marvel-deck-building-game,129437,Legendary: A Marvel Deck Building Game,1,5,45,45,45,2012,7.63367,7.3902,12735,https://cf.geekdo-images.com/images/pic1430769.jpg,14,"Co-operative Play, Deck / Pool Building",19250,"Card Game, Comic Book / Strip",Devin Low,2.4715
109,https://boardgamegeek.com/boardgame/9209/ticket-ride,9209,Ticket to Ride,2,5,60,30,60,2004,7.4819,7.38916,48857,https://cf.geekdo-images.com/images/pic38668.jpg,8,"Hand Management, Route/Network Building, Set Collection",60901,"Trains, Travel",Alan R. Moon,1.8763
110,https://boardgamegeek.com/boardgame/234/hannibal-rome-vs-carthage,234,Hannibal: Rome vs. Carthage,2,2,200,40,200,1996,7.8287,7.38253,4327,https://cf.geekdo-images.com/images/pic188579.jpg,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",6745,"Ancient, Political, Wargame",Mark Simonitch,3.4168
111,https://boardgamegeek.com/boardgame/20551/shogun,20551,Shogun,3,5,150,150,150,2006,7.57953,7.3788,10535,https://cf.geekdo-images.com/images/pic145843.jpg,12,"Action / Movement Programming, Area Control / Area Influence, Area Movement, Auction/Bidding, Simultaneous Action Selection, Variable Phase Order",10487,"Economic, Medieval, Territory Building",Dirk Henn,3.3741
112,https://boardgamegeek.com/boardgame/140620/lewis-clark,140620,Lewis & Clark,1,5,120,120,120,2013,7.5902,7.37637,8809,https://cf.geekdo-images.com/images/pic1902092.jpg,14,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement, Worker Placement",11041,"American West, Racing",Cédrick Chaboussit,3.3093
113,https://boardgamegeek.com/boardgame/171131/captain-sonar,171131,Captain Sonar,2,8,60,45,60,2016,7.82907,7.37628,4394,https://cf.geekdo-images.com/images/pic3013621.png,14,"Grid Movement, Line Drawing, Partnerships, Role Playing, Secret Unit Deployment, Simultaneous Action Selection",6487,"Deduction, Fighting, Nautical, Real-time, Wargame","Roberto Fraga, Yohan Lemonnier",2.0704
114,https://boardgamegeek.com/boardgame/93260/summoner-wars-master-set,93260,Summoner Wars: Master Set,2,4,30,30,30,2011,7.61884,7.37583,8740,https://cf.geekdo-images.com/images/pic923048.jpg,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",11457,"Card Game, Fantasy, Fighting",Colby Dauch,2.5151
115,https://boardgamegeek.com/boardgame/31481/galaxy-trucker,31481,Galaxy Trucker,2,4,60,60,60,2007,7.47583,7.37318,20917,https://cf.geekdo-images.com/images/pic289193.jpg,10,"Dice Rolling, Tile Placement",20995,"Humor, Real-time, Science Fiction, Space Exploration, Transportation",Vlaada Chvátil,2.3132
116,https://boardgamegeek.com/boardgame/146439/battlelore-second-edition,146439,BattleLore (Second Edition),2,2,90,45,90,2013,7.9369,7.37007,3585,https://cf.geekdo-images.com/images/pic1854807.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",6221,"Dice, Fantasy, Miniatures, Wargame","Richard Borg, Robert A. Kouba",2.7788
117,https://boardgamegeek.com/boardgame/97207/dungeon-petz,97207,Dungeon Petz,2,4,90,90,90,2011,7.58616,7.36853,8730,https://cf.geekdo-images.com/images/pic1103979.jpg,13,"Auction/Bidding, Hand Management, Worker Placement",11667,"Animals, Fantasy, Humor",Vlaada Chvátil,3.5382
118,https://boardgamegeek.com/boardgame/22545/age-empires-iii-age-discovery,22545,Age of Empires III: The Age of Discovery,2,5,120,90,120,2007,7.58541,7.36805,8911,https://cf.geekdo-images.com/images/pic990261.jpg,10,"Area Control / Area Influence, Set Collection, Worker Placement",7595,"Civilization, Exploration, Renaissance, Video Game Theme",Glenn Drover,3.1303
119,https://boardgamegeek.com/boardgame/24181/imperial,24181,Imperial,2,6,180,120,180,2006,7.63273,7.36493,7222,https://cf.geekdo-images.com/images/pic840712.jpg,13,"Area Control / Area Influence, Area Movement, Stock Holding",6120,"Economic, Fighting, Nautical, Political",Mac Gerdts,3.5779
120,https://boardgamegeek.com/boardgame/38453/space-alert,38453,Space Alert,1,5,30,30,30,2008,7.52962,7.35805,11927,https://cf.geekdo-images.com/images/pic384313.jpg,12,"Action / Movement Programming, Area Movement, Co-operative Play, Hand Management, Simultaneous Action Selection",16054,"Electronic, Real-time, Science Fiction, Space Exploration",Vlaada Chvátil,2.9294
121,https://boardgamegeek.com/boardgame/59294/runewars,59294,Runewars,2,4,180,180,180,2010,7.69891,7.35462,6501,https://cf.geekdo-images.com/images/pic1534815.jpg,14,"Area Control / Area Influence, Area Movement, Auction/Bidding, Modular Board, Simultaneous Action Selection, Variable Player Powers",8390,"Adventure, Fantasy, Fighting, Wargame",Corey Konieczka,3.7509
122,https://boardgamegeek.com/boardgame/12/ra,12,Ra,2,5,60,45,60,1999,7.47423,7.35261,15495,https://cf.geekdo-images.com/images/pic3013552.jpg,12,"Auction/Bidding, Press Your Luck, Set Collection",14524,"Ancient, Mythology",Reiner Knizia,2.3558
123,https://boardgamegeek.com/boardgame/54998/cyclades,54998,Cyclades,2,5,90,60,90,2009,7.5381,7.35216,12259,https://cf.geekdo-images.com/images/pic584779.jpg,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection",13132,"Ancient, City Building, Civilization, Fighting, Miniatures, Mythology, Nautical","Bruno Cathala, Ludovic Maublanc",2.831
124,https://boardgamegeek.com/boardgame/7854/yinsh,7854,YINSH,2,2,60,30,60,2003,7.6813,7.34739,5398,https://cf.geekdo-images.com/images/pic2844830.png,9,"Grid Movement, Pattern Building",6619,Abstract Strategy,Kris Burm,2.7349
125,https://boardgamegeek.com/boardgame/172818/above-and-below,172818,Above and Below,2,4,90,90,90,2015,7.68013,7.34302,5777,https://cf.geekdo-images.com/images/pic2398773.jpg,13,"Action Point Allowance System, Card Drafting, Deck / Pool Building, Dice Rolling, Set Collection, Storytelling, Trading, Worker Placement",9184,"Adventure, Book, City Building, Economic, Exploration, Fantasy, Farming, Negotiation",Ryan Laukat,2.5622
126,https://boardgamegeek.com/boardgame/181304/mysterium,181304,Mysterium,2,7,42,42,42,2015,7.52514,7.34168,12578,https://cf.geekdo-images.com/images/pic2601683.jpg,10,"Co-operative Play, Hand Management, Pattern Recognition",19416,"Deduction, Murder/Mystery, Party Game","Oleksandr Nevskiy, Oleg Sidorenko",1.9385
127,https://boardgamegeek.com/boardgame/127060/bora-bora,127060,Bora Bora,2,4,120,60,120,2013,7.60836,7.34072,6586,https://cf.geekdo-images.com/images/pic1542342.jpg,12,"Dice Rolling, Set Collection, Worker Placement",9119,Dice,Stefan Feld,3.7429
128,https://boardgamegeek.com/boardgame/822/carcassonne,822,Carcassonne,2,5,45,30,45,2000,7.43523,7.33613,67932,https://cf.geekdo-images.com/images/pic2337577.jpg,8,"Area Control / Area Influence, Tile Placement",93971,"City Building, Medieval, Territory Building",Klaus-Jürgen Wrede,1.938
129,https://boardgamegeek.com/boardgame/19857/glory-rome,19857,Glory to Rome,2,5,60,60,60,2005,7.5004,7.3357,10950,https://cf.geekdo-images.com/images/pic1079512.png,12,"Card Drafting, Hand Management, Set Collection, Variable Phase Order",12233,"Ancient, Card Game, City Building, Economic","Ed Carter, Carl Chudyk",2.9227
130,https://boardgamegeek.com/boardgame/48726/alien-frontiers,48726,Alien Frontiers,2,4,90,90,90,2010,7.49681,7.3287,11415,https://cf.geekdo-images.com/images/pic3360924.png,13,"Area Control / Area Influence, Card Drafting, Dice Rolling, Worker Placement",11219,"Dice, Science Fiction",Tory Niemann,2.5686
